W,1581,-3172,-2125,113,6382,5707
W,1604,-3157,-2117,14,6391,5700
W,1620,-3139,-2116,6474,6353,5718
W,1633,-3127,-2122,6472,6441,5712
W,1649,-3121,-2130,43,6509,5723
W,1695,-3106,-2139,196,50,5800
W,1770,-3055,-2092,6512,105,5807
W,1846,-3008,-2036,6012,6392,5619
W,1926,-3052,-2065,6376,6506,5574
W,2030,-3082,-2088,285,2,5676
W,2083,-3063,-2069,70,105,5616
W,2077,-3057,-2077,49,67,5643
W,2077,-3054,-2096,65,163,5735
W,2072,-3055,-2097,25,135,5733
W,2069,-3068,-2098,6517,117,5694
W,2070,-3083,-2099,133,6470,5660
W,2141,-3089,-2109,142,17,5670
W,2170,-3083,-2099,101,28,5669
W,2193,-3066,-2086,56,15,5678
W,2226,-3053,-2077,6518,55,5688
W,2250,-3049,-2065,6533,109,5719
W,2266,-3055,-2049,7,52,5704
W,2291,-3064,-2042,39,56,5695
W,2313,-3073,-2023,46,0,5690
W,2345,-3075,-2002,46,6489,5668
W,2367,-3070,-1998,6551,6535,5672
W,2393,-3061,-1973,31,6546,5686
W,2412,-3055,-1950,6477,6534,5660
W,2421,-3055,-1938,6542,6473,5656
W,2433,-3052,-1932,6524,6469,5619
W,2439,-3045,-1933,6526,6456,5614
W,2446,-3042,-1946,6477,6538,5644
W,2449,-3047,-1963,6516,6549,5707
W,2452,-3055,-1973,14,45,5677
W,2455,-3069,-1977,129,37,5693
W,2461,-3063,-1971,123,6547,5679
W,2481,-3053,-1961,6518,6465,5647
W,2507,-3049,-1963,6469,6470,5641
W,2549,-3051,-1969,6501,6522,5673
W,2569,-3002,-1925,21,1,5667
W,2610,-2975,-1886,6408,64,5657
W,2644,-2973,-1856,6437,6526,5618
W,2692,-2984,-1837,6489,6499,5626
W,2826,-2955,-1748,89,6350,5769
W,3135,-2915,-1507,6373,6372,5711
W,3484,-2953,-1224,6075,6399,5768
W,3823,-3117,-932,5883,6382,5765
W,4050,-3327,-662,189,5699,5647
W,4430,-3162,-494,3073,3968,4705
W,5532,-2007,-229,4645,3175,5318
W,7202,-310,791,996,522,1459
W,9186,623,2961,3385,1603,1135
W,11327,694,5371,5687,5929,1843
W,12714,-1149,8656,4388,968,3542
W,2128,-7668,8847,3271,4737,3774
W,3742,-1841,7283,2299,2002,5322
W,4449,-1367,4692,3319,1541,111
W,6264,-251,2424,5534,5587,906
W,9816,895,2264,4290,3206,3804
W,13086,473,4209,1952,3667,2645
W,15610,-569,6235,3380,6014,1585
W,-6535,-4394,8271,4979,2606,5519
W,-13907,-15698,9996,2823,4745,2976
W,-11402,-15686,10407,4209,3150,2092
W,1551,-5663,8311,4293,5795,2971
W,4903,763,4644,46,5784,4099
W,4431,186,2368,1595,161,5635
W,4982,-1973,1372,5894,6326,1410
W,4457,-3376,542,632,142,6264
W,3370,-3811,134,728,6223,4427
W,2135,-3694,-88,469,861,4395
W,1171,-3825,-91,1873,1157,3914
W,951,-4044,-395,2169,2172,4974
W,1285,-4158,-628,1454,2989,5464
W,1786,-4156,-876,439,3533,5881
W,2087,-4084,-1116,262,3818,5964
W,2392,-4001,-1280,6235,4245,5930
W,2592,-3939,-1468,6275,4663,5926
W,2696,-3919,-1683,206,5109,6050
W,2681,-3884,-1837,611,5402,6120
W,2656,-3846,-1921,684,5543,6064
W,2643,-3797,-1965,464,5624,6063
W,2639,-3743,-1996,301,5650,6082
W,2659,-3690,-2037,265,5786,6047
W,2684,-3657,-2074,156,6040,6116
W,2693,-3626,-2104,232,6087,6128
W,2721,-3597,-2121,230,6121,6101
W,2777,-3569,-2135,120,6143,6063
W,2811,-3531,-2145,124,6129,6005
W,2882,-3507,-2177,6502,6332,6049
W,2972,-3502,-2209,83,6351,6117
W,3038,-3525,-2210,105,6489,6116
W,3049,-3514,-2214,203,6458,6127
W,3053,-3508,-2202,34,6421,6079
W,3062,-3516,-2209,102,6368,6006
W,3087,-3547,-2255,398,6441,6132
W,3113,-3527,-2241,270,6492,6128
W,3138,-3508,-2224,36,6513,6091
W,3157,-3503,-2217,21,6451,6122
W,3164,-3490,-2211,6542,6436,6070
W,3155,-3477,-2221,34,6429,6057
W,3151,-3468,-2234,89,6507,6089
W,3145,-3455,-2238,35,2,6108
W,3148,-3449,-2243,59,12,6117
W,3159,-3435,-2233,37,4,6119
W,3177,-3422,-2219,6472,6542,6071
W,3198,-3428,-2220,6488,6527,6071
W,3218,-3431,-2226,79,6536,6101
W,3234,-3407,-2200,69,6518,6076
W,3266,-3381,-2171,6337,6499,6023
W,3285,-3379,-2185,6363,15,6031
W,3303,-3394,-2203,61,34,6085
W,3326,-3396,-2192,51,12,6060
W,3342,-3391,-2182,37,6519,6023
W,3371,-3390,-2173,6490,6547,6055
W,3394,-3406,-2186,6516,6540,6039
W,3411,-3417,-2193,140,12,6069
W,3427,-3403,-2176,79,6526,6048
W,3453,-3391,-2163,6524,6543,6033
W,3475,-3383,-2157,6446,3,6052
W,3494,-3388,-2162,6464,20,6048
W,3498,-3396,-2170,6543,6535,6049
W,3505,-3402,-2176,3,28,6055
W,3499,-3409,-2182,58,6510,6054
W,3499,-3408,-2183,9,4,6061
W,3496,-3412,-2184,53,6524,6057
W,3499,-3417,-2184,17,6538,6056
W,3506,-3419,-2187,70,6513,6061
W,3519,-3416,-2188,72,6519,6044
W,3541,-3415,-2190,13,6523,6078
W,3580,-3417,-2191,6534,41,6076
W,3612,-3430,-2192,6532,6519,6065
W,3643,-3458,-2196,56,6497,6072
W,3658,-3467,-2193,153,6522,6090
W,3674,-3462,-2188,140,6527,6089
W,3690,-3450,-2179,46,6515,6082
W,3710,-3441,-2179,6535,6533,6077
W,3725,-3444,-2185,12,6547,6089
W,3745,-3446,-2188,69,28,6105
W,3785,-3460,-2176,44,6552,6147
W,3840,-3460,-2145,6,6474,6106
W,3921,-3448,-2121,29,6448,6056
W,4017,-3433,-2104,79,6507,6069
W,4088,-3418,-2075,101,63,6100
W,4130,-3405,-2026,75,73,6072
W,4171,-3394,-1997,97,6460,6131
W,4339,-3447,-1788,127,6390,365
W,4425,-3294,-992,1225,5816,152
W,4990,-2365,-177,2202,3863,165
W,6131,-1255,698,5876,3859,5684
W,7980,-379,1496,3789,4320,5726
W,10588,-48,2531,3618,6107,867
W,13101,-431,4473,4040,1713,4369
W,15191,-1233,6472,4590,559,2694
W,135,-2038,8325,73,2361,4753
W,-6263,-13003,9108,740,4570,4914
W,4521,-1839,7862,3568,5544,5176
W,5796,-637,5168,5314,4399,5077
W,7188,530,2758,914,3009,153
W,10564,692,2116,422,465,2626
W,14080,-210,3619,5224,4459,2746
W,16082,-1033,5557,1753,228,2214
W,-3304,-1684,7762,1246,1275,6376
W,-14240,-14813,9587,3653,546,1972
W,10823,-1057,7278,5170,1303,3868
W,8285,-1104,3943,682,1882,364
W,7536,-2241,1547,3868,291,2328
W,6578,-3896,264,5618,5754,1110
W,5729,-4860,-105,3628,3477,5455
W,4506,-4192,302,1363,6266,3637
W,3720,-3639,160,5971,1920,3213
W,3289,-3687,-380,89,2163,4355
W,3054,-3782,-961,328,2974,5462
W,3051,-3742,-1334,6367,3969,6046
W,3207,-3717,-1514,5924,4449,5872
W,3415,-3807,-1748,6244,4495,5888
W,3689,-3871,-1996,6478,4689,5802
W,3936,-3851,-2303,586,5090,5888
W,4207,-3778,-2479,171,5730,5856
W,4401,-3787,-2550,151,5835,5907
W,4518,-3762,-2601,312,5775,5982
W,4625,-3735,-2617,583,5678,5969
W,4994,-3724,-2666,637,5741,5942
W,5555,-3749,-2762,846,6285,6024
W,5958,-3748,-2797,697,6455,6017
W,6032,-3750,-2767,716,6347,6023
W,5945,-3721,-2712,793,6234,6072
W,5862,-3677,-2662,600,6303,6070
W,5777,-3643,-2629,483,6271,6048
W,5681,-3609,-2596,317,6371,6107
W,5469,-3581,-2539,122,6431,6017
W,5127,-3551,-2480,92,6184,6033
W,4951,-3517,-2448,128,6096,6028
W,4988,-3521,-2457,6384,6349,6042
W,4913,-3518,-2449,6363,6325,6035
W,4861,-3503,-2451,6445,6243,6057
W,4832,-3506,-2450,6331,6370,6025
W,4748,-3508,-2450,6362,6294,6057
W,4675,-3509,-2441,6295,6319,6100
W,4587,-3507,-2428,6267,6236,6066
W,4525,-3501,-2429,6341,6293,6051
W,4495,-3502,-2426,6240,6303,6087
W,4435,-3510,-2412,6216,6324,6095
W,4374,-3530,-2405,6273,6279,6099
W,4349,-3558,-2422,6382,6263,6129
W,4366,-3597,-2440,6376,6265,6128
W,4355,-3629,-2456,6429,6202,6147
W,4343,-3640,-2467,6511,6204,6132
W,4348,-3645,-2469,6483,6286,6161
W,4354,-3643,-2465,6507,6255,6190
W,4374,-3636,-2463,6429,6345,6188
W,4406,-3639,-2467,6402,6351,6221
W,4429,-3640,-2471,6456,6403,6204
W,4452,-3648,-2480,6471,6359,6214
W,4471,-3662,-2485,19,6358,6203
W,4480,-3634,-2487,6510,6389,6221
W,4498,-3628,-2482,6415,6434,6199
W,4510,-3623,-2482,6435,6464,6225
W,4510,-3619,-2487,6515,6452,6221
W,4514,-3611,-2481,9,6480,6204
W,4526,-3601,-2477,6478,6443,6185
W,4536,-3593,-2481,6461,6455,6162
W,4554,-3588,-2496,6469,6516,6179
W,4572,-3590,-2510,6518,14,6229
W,4594,-3602,-2517,6520,7,6238
W,4605,-3608,-2519,6546,6533,6203
W,4615,-3616,-2527,26,6480,6181
W,4624,-3609,-2528,24,6488,6176
W,4617,-3594,-2526,6541,6525,6179
W,4610,-3582,-2530,6530,3,6204
W,4622,-3575,-2534,6542,55,6206
W,4629,-3579,-2531,6484,36,6198
W,4644,-3588,-2537,6541,6500,6204
W,4650,-3581,-2535,32,6493,6150
W,4654,-3563,-2530,10,6522,6178
W,4673,-3549,-2525,6512,40,6194
W,4707,-3547,-2521,6454,83,6199
W,4731,-3557,-2521,6513,16,6165
W,4757,-3561,-2524,6530,16,6173
W,4779,-3567,-2522,6535,3,6174
W,4803,-3571,-2523,17,6534,6170
W,4821,-3573,-2525,45,0,6180
W,4837,-3568,-2517,52,21,6196
W,4851,-3564,-2503,6518,4,6164
W,4857,-3567,-2500,6488,6527,6153
W,4867,-3569,-2505,6537,6529,6174
W,4870,-3569,-2511,14,3,6173
W,4882,-3576,-2510,6542,23,6196
W,4915,-3604,-2459,456,6364,82
W,5231,-3527,-1804,2228,4716,1157
W,6741,-3027,-1060,601,1375,5054
W,8680,-1967,-675,1103,3355,688
W,10322,-863,1069,6515,558,2460
W,11881,-335,3616,1214,2080,4370
W,13997,-552,6152,2179,370,6387
W,16296,-1271,8106,99,1443,2718
W,8003,-1678,8758,262,6086,3550
W,4625,-1620,7295,1409,5025,3774
W,5802,-1146,4240,3289,180,236
W,7611,-205,1726,1546,4084,1378
W,10666,682,1349,4402,4114,2140
W,13121,528,3167,3395,4219,823
W,15072,-121,5595,4449,6378,4190
W,33,-4053,8197,1725,263,2600
W,-14603,-16589,9787,5637,2033,2468
W,-1647,-8776,8785,1555,985,1433
W,8483,-50,5698,1416,4252,451
W,8405,-128,2700,2427,381,4156
W,8247,-1349,1054,117,1442,1646
W,7468,-2444,367,5919,5477,6338
W,6787,-2949,-756,6479,782,5565
W,6265,-3689,-1756,2908,6039,4846
W,5897,-3941,-1664,1922,1859,4074
W,5519,-3878,-1264,354,2808,4301
W,5217,-3704,-1022,6514,2819,4188
W,5335,-3595,-1288,6343,3802,5546
W,5383,-3310,-1451,5603,4921,5046
W,5549,-3272,-1828,5819,5246,5391
W,5760,-3295,-1971,6154,5203,5178
W,5892,-3286,-2059,6330,5435,5189
W,5912,-3278,-2107,26,5470,5166
W,5904,-3266,-2194,201,5426,5402
W,5917,-3195,-2237,94,5711,5436
W,5952,-3163,-2261,2,5943,5422
W,5978,-3173,-2272,6550,5793,5366
W,5978,-3129,-2295,6484,5765,5195
W,5990,-3049,-2387,101,6073,5166
W,6051,-3036,-2498,462,6370,5445
W,6089,-3033,-2507,376,6317,5735
W,6103,-3027,-2437,40,6289,5349
W,6123,-3038,-2437,53,6261,5381
W,6146,-3031,-2437,56,6302,5448
W,6131,-3012,-2417,6440,6340,5399
W,6111,-3018,-2446,6516,6344,5339
W,6093,-3044,-2491,130,6389,5439
W,6049,-3050,-2509,246,6204,5475
W,6035,-3036,-2499,156,6306,5472
W,5996,-3004,-2476,6540,6365,5375
W,5972,-2977,-2480,6541,6320,5368
W,6015,-2971,-2475,6516,6382,5410
W,6055,-2981,-2468,6499,6486,5407
W,6089,-2987,-2501,58,6507,5498
W,6131,-2999,-2517,92,6512,5518
W,6171,-3013,-2523,111,6476,5517
W,6185,-3017,-2509,73,6431,5481
W,6198,-3022,-2500,71,6416,5466
W,6207,-3028,-2501,56,6417,5446
W,6221,-3035,-2516,85,6376,5467
W,6245,-3038,-2528,97,6434,5492
W,6268,-3039,-2531,87,6520,5543
W,6284,-3044,-2522,26,6483,5525
W,6291,-3043,-2518,39,6467,5510
W,6290,-3042,-2521,65,6449,5496
W,6294,-3037,-2523,116,6459,5538
W,6299,-3026,-2511,63,6498,5513
W,6309,-3023,-2504,0,6503,5520
W,6321,-3018,-2500,6537,6518,5501
W,6326,-3017,-2499,6523,6517,5504
W,6329,-3013,-2503,5,6477,5510
W,6330,-3007,-2505,6547,6490,5488
W,6334,-3004,-2515,34,6521,5518
W,6331,-2996,-2512,19,19,5524
W,6328,-2996,-2510,4,6553,5522
W,6325,-2991,-2508,3,6483,5501
W,6344,-2989,-2510,6512,6,5474
W,6355,-2990,-2517,6537,6506,5490
W,6372,-2985,-2520,6547,6548,5516
W,6385,-2983,-2518,0,15,5515
W,6400,-2983,-2514,6550,6547,5524
W,6415,-2989,-2511,6490,21,5490
W,6423,-2994,-2510,0,6492,5496
W,6435,-2994,-2507,7,6482,5479
W,6453,-2992,-2505,6536,22,5499
W,6466,-2991,-2502,6531,6508,5516
W,6483,-2989,-2501,6540,12,5515
W,6494,-2991,-2500,24,6533,5507
W,6513,-2992,-2498,37,6517,5518
W,6532,-2992,-2492,6538,6532,5486
W,6554,-2994,-2494,6540,6547,5510
W,6571,-2989,-2488,25,6485,5543
W,6603,-2926,-2332,6402,6552,5614
W,6627,-2922,-2156,6257,6513,5399
W,6650,-2937,-2092,6257,6455,5486
W,6664,-2941,-2063,6281,6489,5465
W,6675,-2948,-2074,6330,6458,5478
W,6684,-2943,-2094,6361,6457,5460
W,6718,-2903,-2100,449,6206,5983
W,6627,-2549,-1515,1203,5710,1405
W,7018,-2148,-93,5298,4048,398
W,7852,-1845,1325,3964,3507,3394
W,9299,-1136,2104,4278,4232,5599
W,11756,-755,3229,4034,5110,2099
W,14544,-1159,5062,4625,1984,5005
W,3382,-1968,7382,493,5900,939
W,-13579,-12694,9590,2937,506,4380
W,-7367,-15477,10334,808,4338,3471
W,1942,-5774,8618,2748,1274,3487
W,9717,506,3127,5912,5683,2767
W,13296,291,3515,4417,5760,4509
W,15928,-560,5291,1059,5903,5717
W,-3234,-1669,7377,686,4096,1514
W,-14464,-12660,9680,4131,3734,4174
W,-11921,-15259,10712,5024,5703,2770
W,-2022,-8805,8885,1509,728,2500
W,11127,-1237,5222,2417,3733,4780
W,8542,-1660,3112,2789,1650,1666
W,6966,-2839,2527,3075,223,6185
W,6425,-3932,1883,5737,3492,5157
W,6240,-4413,1368,563,5039,4518
W,5988,-4386,1093,2,6475,4089
W,5883,-4067,824,5390,1975,4548
W,5860,-3799,541,4894,3522,5237
W,5806,-3588,267,4909,4053,5335
W,5815,-3488,-121,5175,4540,5390
W,5818,-3420,-469,5380,4839,5146
W,5862,-3447,-793,6121,4853,5183
W,5935,-3448,-1018,6298,5050,5689
W,5909,-3347,-1068,5743,5265,5671
W,5827,-3240,-1140,5605,5399,5497
W,5816,-3213,-1309,5873,5544,6024
W,5764,-3189,-1454,6255,5550,5965
W,5761,-3189,-1601,196,5900,5939
W,5808,-3247,-1712,770,5942,6182
W,5863,-3297,-1643,454,5691,5961
W,5927,-3274,-1528,6318,5517,5563
W,5952,-3186,-1481,6158,5724,5630
W,6001,-3064,-1459,6150,6180,5418
W,6148,-2992,-1468,6304,6434,5553
W,6348,-3005,-1460,6463,6546,5611
W,6505,-3003,-1369,6220,6471,5267
W,6679,-3007,-1379,5985,6348,5036
W,7020,-3113,-1656,377,6382,5469
W,7378,-3213,-1913,1304,6420,5981
W,7615,-3197,-1923,1115,182,6065
W,7678,-3167,-1790,470,597,5895
W,7508,-3136,-1645,6462,639,5632
W,7076,-3060,-1586,6428,142,5510
W,6810,-3064,-1640,256,6278,5635
W,6674,-3090,-1694,479,6169,5820
W,6584,-3054,-1663,209,6410,5577
W,6461,-3020,-1627,6465,6422,5586
W,6354,-2965,-1612,6343,6288,5660
W,6271,-2893,-1592,6192,102,5710
W,6207,-2891,-1562,6096,268,5613
W,6122,-2927,-1540,6178,6496,5605
W,6081,-2966,-1530,6318,6240,5565
W,6059,-2971,-1503,6258,6177,5539
W,6041,-2945,-1483,6007,6200,5514
W,6048,-2951,-1510,6169,6333,5546
W,6043,-2942,-1518,6306,6361,5637
W,6061,-2928,-1511,6318,6465,5627
W,6070,-2921,-1493,6230,6502,5598
W,6077,-2913,-1478,6144,6450,5538
W,6099,-2920,-1484,6178,6518,5541
W,6106,-2932,-1486,6212,6524,5630
W,6088,-2941,-1484,6165,6458,5534
W,6089,-2973,-1513,6312,6380,5529
W,6090,-2999,-1543,6483,6287,5597
W,6108,-3005,-1571,6438,6297,5654
W,6143,-3034,-1609,5,6506,5590
W,6143,-3045,-1624,34,6352,5658
W,6163,-3030,-1637,6521,6454,5661
W,6193,-3034,-1644,6534,17,5682
W,6207,-3038,-1639,6533,6431,5668
W,6236,-3043,-1647,6521,6456,5633
W,6266,-3044,-1652,6550,6491,5661
W,6292,-3043,-1654,6502,6497,5618
W,6327,-3055,-1664,6550,6528,5657
W,6363,-3020,-1557,2,6284,6001
W,6421,-2918,-1109,6107,6471,5487
W,6425,-2914,-957,5992,74,5245
W,6424,-2942,-1083,6164,6447,5561
W,6420,-2976,-1219,6318,6494,5518
W,6405,-3021,-1399,100,6501,5616
W,6384,-3063,-1559,283,6454,5791
W,6360,-3060,-1622,231,6464,5758
W,6343,-3048,-1632,100,6507,5700
W,6350,-3049,-1622,6535,6427,5712
W,6399,-3055,-1571,6471,6449,5659
W,6436,-3052,-1520,6508,6388,5596
W,6409,-3023,-1504,6454,6520,5607
W,6351,-2995,-1509,6504,6432,5676
W,6405,-3043,-1488,18,43,5814
W,6468,-2882,-1265,1282,5996,242
W,6686,-2211,-293,1676,6019,1672
W,7023,-1615,1088,5098,4904,6141
W,8196,-1204,2011,3467,2085,3002
W,10440,-622,2709,3292,6397,869
W,13179,-690,4136,5355,4314,1813
W,16060,-1402,6308,5705,2802,6372
W,-12566,-7481,8676,1731,4104,4480
W,-11531,-15330,10372,2983,6302,3957
W,-5354,-14299,9919,4888,2329,2988
W,5099,-1004,7545,3136,5508,123
W,7645,-20,4767,5156,2466,2566
W,11133,32,2892,1477,5691,3557
W,14368,-476,3463,5878,2936,5745
W,13337,-1347,5183,1711,1982,302
W,-16731,-2336,7290,2007,4172,4412
W,-14476,-11210,9502,5055,167,5347
W,-12694,-14717,10956,6091,2469,5395
W,-13355,-14120,10065,2321,2079,2647
W,11917,-1374,6972,1881,2943,5355
W,7384,-1336,3777,6149,5386,4781
